model,image_path,true_label,pred,confidence,top2_digit,top2_prob,top3_digit,top3_prob
3,Different_test_data\mnist_export\5_0127.png,5,5,0.9970076680183411,3,0.0015556745929643512,6,0.0005144280730746686
3,Different_test_data\mnist_export\5_0129.png,5,5,0.999840259552002,3,0.00010951499280054122,9,2.3037613573251292e-05
3,Different_test_data\mnist_export\5_0132.png,5,5,0.9996743202209473,3,0.00028215383645147085,9,2.7577301807468757e-05
3,Different_test_data\mnist_export\5_0152.png,5,5,0.8855437636375427,6,0.025378990918397903,9,0.024694742634892464
3,Different_test_data\mnist_export\5_0153.png,5,5,0.9992176294326782,9,0.0002362732047913596,3,0.00020062959811184555
3,Different_test_data\mnist_export\5_0155.png,5,5,0.9996418952941895,3,0.00022463085770141333,9,9.103109186980873e-05
3,Different_test_data\mnist_export\5_0162.png,5,5,0.9996733665466309,3,0.00021709541033487767,9,5.609332583844662e-05
3,Different_test_data\mnist_export\5_0165.png,5,5,0.9983186721801758,9,0.0009246939443983138,3,0.0006039314903318882
3,Different_test_data\mnist_export\5_0167.png,5,5,0.9980230331420898,9,0.0013396089198067784,3,0.0005384607356972992
3,Different_test_data\mnist_export\5_0182.png,5,5,0.8499101996421814,6,0.14702284336090088,8,0.001978331943973899
3,Different_test_data\mnist_export\5_0187.png,5,5,0.9943692088127136,9,0.004547741264104843,3,0.0006073612021282315
3,Different_test_data\mnist_export\6_0011.png,6,6,0.9550332427024841,5,0.031756769865751266,8,0.007588696200400591
3,Different_test_data\mnist_export\6_0021.png,6,6,0.9995318651199341,5,0.00032224043388850987,8,7.240130798891187e-05
3,Different_test_data\mnist_export\6_0022.png,6,6,0.8984898924827576,5,0.0791725367307663,0,0.010311857797205448
3,Different_test_data\mnist_export\6_0050.png,6,6,0.9975107908248901,5,0.0010989473666995764,0,0.0007662343559786677
3,Different_test_data\mnist_export\6_0054.png,6,6,0.8487563729286194,8,0.06985163688659668,5,0.06541187316179276
3,Different_test_data\mnist_export\6_0066.png,6,6,0.8039103150367737,5,0.06120503693819046,1,0.04062280058860779
3,Different_test_data\mnist_export\6_0081.png,6,6,0.997849702835083,0,0.0008552725194022059,5,0.0008523993310518563
3,Different_test_data\mnist_export\6_0088.png,6,6,0.9609404802322388,5,0.017014795914292336,8,0.006856825202703476
3,Different_test_data\mnist_export\6_0091.png,6,6,0.9980986714363098,5,0.0008741401834413409,0,0.0007003453210927546
3,Different_test_data\mnist_export\6_0098.png,6,6,0.8187090754508972,0,0.17240162193775177,2,0.0024073561653494835
3,Different_test_data\mnist_export\6_0100.png,6,6,0.9966990351676941,8,0.0017706322250887752,5,0.0009074281551875174
3,Different_test_data\mnist_export\6_0123.png,6,6,0.9992169141769409,5,0.0003561358025763184,0,0.0001961576344911009
3,Different_test_data\mnist_export\6_0130.png,6,6,0.9998908042907715,5,7.021443161647767e-05,0,2.9957955121062696e-05
3,Different_test_data\mnist_export\6_0131.png,6,6,0.9993353486061096,5,0.00040086981607601047,0,0.0001917306799441576
3,Different_test_data\mnist_export\6_0138.png,6,6,0.9950975775718689,5,0.002396881580352783,0,0.0009394455119036138
3,Different_test_data\mnist_export\6_0140.png,6,6,0.9546817541122437,0,0.02306121028959751,5,0.015664439648389816
3,Different_test_data\mnist_export\6_0156.png,6,6,0.5499626398086548,4,0.12158926576375961,0,0.11465036869049072
3,Different_test_data\mnist_export\6_0161.png,6,6,0.9657988548278809,0,0.0182417593896389,4,0.011604776605963707
3,Different_test_data\mnist_export\6_0164.png,6,6,0.9999586343765259,5,2.741982643783558e-05,0,8.638734470878262e-06
3,Different_test_data\mnist_export\6_0197.png,6,6,0.9977074861526489,5,0.0017706615617498755,8,0.0002662852930370718
3,Different_test_data\mnist_export\7_0000.png,7,7,0.9419310092926025,1,0.04855586588382721,4,0.005276015028357506
3,Different_test_data\mnist_export\7_0017.png,7,7,0.9993379712104797,2,0.00030946132028475404,9,0.00017868347640614957
3,Different_test_data\mnist_export\7_0026.png,7,7,0.7386646866798401,2,0.09574088454246521,3,0.09077205508947372
3,Different_test_data\mnist_export\7_0034.png,7,7,0.4910907447338104,1,0.3223162293434143,2,0.1556035280227661
3,Different_test_data\mnist_export\7_0036.png,7,7,0.5516892075538635,2,0.24788008630275726,4,0.1193823590874672
3,Different_test_data\mnist_export\7_0041.png,7,7,0.7124581933021545,2,0.2551732659339905,1,0.021677033975720406
3,Different_test_data\mnist_export\7_0060.png,7,7,0.2900753617286682,3,0.22189952433109283,0,0.2046680599451065
3,Different_test_data\mnist_export\7_0064.png,7,7,0.99216628074646,2,0.002460967283695936,1,0.0022310917265713215
3,Different_test_data\mnist_export\7_0070.png,7,7,0.9985490441322327,9,0.0006191673455759883,2,0.00046191178262233734
3,Different_test_data\mnist_export\7_0075.png,7,7,0.9982718229293823,2,0.0011643831385299563,1,0.0003077325236517936
3,Different_test_data\mnist_export\7_0079.png,7,2,0.7834668755531311,7,0.11602836102247238,3,0.06691394001245499
3,Different_test_data\mnist_export\7_0080.png,7,7,0.8219718933105469,4,0.08006461709737778,1,0.07734638452529907
3,Different_test_data\mnist_export\7_0083.png,7,7,0.8219984173774719,1,0.07661524415016174,4,0.0527632012963295
3,Different_test_data\mnist_export\7_0086.png,7,7,0.5996341705322266,1,0.30250197649002075,2,0.04446698725223541
3,Different_test_data\mnist_export\7_0097.png,7,8,0.48359164595603943,4,0.2556614875793457,9,0.10170852392911911
3,Different_test_data\mnist_export\7_0111.png,7,1,0.99696284532547,7,0.0024756453931331635,8,0.00021891355572734028
3,Different_test_data\mnist_export\7_0114.png,7,7,0.9397866725921631,1,0.02302888035774231,2,0.02231784351170063
3,Different_test_data\mnist_export\7_0122.png,7,7,0.9965125918388367,2,0.002992980880662799,1,0.00023066495487000793
3,Different_test_data\mnist_export\7_0124.png,7,7,0.9999946355819702,2,3.220558710381738e-06,9,9.772526254892e-07
3,Different_test_data\mnist_export\7_0133.png,7,2,0.9894059300422668,3,0.005887929350137711,7,0.0017615624237805605
3,Different_test_data\mnist_export\7_0141.png,7,4,0.27737268805503845,7,0.16312383115291595,1,0.15898853540420532
3,Different_test_data\mnist_export\7_0144.png,7,7,0.9228752255439758,1,0.0476372130215168,2,0.016449909657239914
3,Different_test_data\mnist_export\7_0171.png,7,2,0.9088831543922424,3,0.04139760136604309,7,0.025859376415610313
3,Different_test_data\mnist_export\7_0175.png,7,1,0.9979462027549744,7,0.001366485608741641,4,0.00040761829586699605
3,Different_test_data\mnist_export\8_0061.png,8,8,0.9908169507980347,5,0.005032769870012999,6,0.0016810466768220067
3,Different_test_data\mnist_export\8_0084.png,8,6,0.8797966837882996,8,0.06898658722639084,5,0.0475100614130497
3,Different_test_data\mnist_export\8_0110.png,8,8,0.9997876286506653,2,8.592772792326286e-05,1,6.269333971431479e-05
3,Different_test_data\mnist_export\8_0128.png,8,8,0.9784447550773621,2,0.008618101477622986,1,0.0051716226153075695
3,Different_test_data\mnist_export\8_0134.png,8,8,0.9711625576019287,1,0.0265919491648674,2,0.0011733485152944922
3,Different_test_data\mnist_export\8_0146.png,8,8,0.5080912113189697,5,0.2730182707309723,6,0.17655695974826813
3,Different_test_data\mnist_export\8_0177.png,8,4,0.7202135324478149,8,0.2153749316930771,6,0.03655872121453285
3,Different_test_data\mnist_export\8_0179.png,8,8,0.9811413884162903,2,0.010224561206996441,1,0.005933534353971481
3,Different_test_data\mnist_export\8_0181.png,8,8,0.9972760081291199,2,0.0011181787122040987,1,0.0006617077742703259
3,Different_test_data\mnist_export\8_0184.png,8,8,0.9552378058433533,2,0.014844988472759724,1,0.012327554635703564
3,Different_test_data\mnist_export\9_0007.png,9,4,0.8669523000717163,9,0.0500105582177639,1,0.04371160641312599
3,Different_test_data\mnist_export\9_0009.png,9,7,0.9949265718460083,1,0.0018447060137987137,2,0.001833620248362422
3,Different_test_data\mnist_export\9_0012.png,9,4,0.9117082953453064,9,0.04792589694261551,7,0.022336140275001526
3,Different_test_data\mnist_export\9_0016.png,9,4,0.9999501705169678,9,4.9207556003239006e-05,7,1.7713772137994965e-07
3,Different_test_data\mnist_export\9_0020.png,9,7,0.9707854986190796,1,0.010496092960238457,2,0.006912470329552889
3,Different_test_data\mnist_export\9_0058.png,9,7,0.9995409250259399,9,0.0003957547596655786,1,4.537917266134173e-05
3,Different_test_data\mnist_export\9_0062.png,9,4,0.9974684715270996,9,0.0018484509782865644,6,0.00039827756700105965
3,Different_test_data\mnist_export\9_0073.png,9,7,0.3384441137313843,2,0.33627384901046753,1,0.17712265253067017
3,Different_test_data\mnist_export\9_0078.png,9,8,0.741210401058197,1,0.14378078281879425,7,0.040377531200647354
3,Different_test_data\mnist_export\9_0092.png,9,1,0.8844291567802429,8,0.029940031468868256,4,0.02177548035979271
3,Different_test_data\mnist_export\9_0099.png,9,4,0.5941745638847351,9,0.4043734669685364,7,0.000684067141264677
3,Different_test_data\mnist_export\9_0104.png,9,9,0.626362681388855,5,0.16508518159389496,7,0.15673993527889252
3,Different_test_data\mnist_export\9_0105.png,9,4,0.6753642559051514,7,0.258700430393219,9,0.033695172518491745
3,Different_test_data\mnist_export\9_0108.png,9,7,0.99982088804245,9,0.0001334121188847348,1,2.69419342657784e-05
3,Different_test_data\mnist_export\9_0113.png,9,4,0.9994763731956482,9,0.000506812590174377,7,7.004359304119134e-06
3,Different_test_data\mnist_export\9_0118.png,9,4,0.9997355341911316,9,0.0002574851387180388,8,2.38936445384752e-06
3,Different_test_data\mnist_export\9_0125.png,9,4,0.9287545084953308,9,0.06157340109348297,8,0.003664585994556546
3,Different_test_data\mnist_export\9_0150.png,9,4,0.9742851853370667,9,0.025462046265602112,7,0.0001052640873240307
3,Different_test_data\mnist_export\9_0151.png,9,4,0.9166572093963623,9,0.06437470018863678,8,0.00826728530228138
3,Different_test_data\mnist_export\9_0185.png,9,4,0.9925494194030762,9,0.006943264044821262,6,0.0002030026662396267
3,Different_test_data\mnist_export\9_0193.png,9,7,0.992243230342865,9,0.004064338281750679,1,0.0017879361985251307
4,Different_test_data\mnist_export\0_0003.png,0,0,0.9972299933433533,2,0.0010140276281163096,9,0.0006025303737260401
4,Different_test_data\mnist_export\0_0010.png,0,0,0.9539129137992859,6,0.00952000729739666,2,0.009477159939706326
4,Different_test_data\mnist_export\0_0013.png,0,0,0.9918278455734253,9,0.002561665838584304,2,0.0019747389014810324
4,Different_test_data\mnist_export\0_0025.png,0,0,0.9402266144752502,2,0.016207102686166763,5,0.01158573292195797
4,Different_test_data\mnist_export\0_0028.png,0,0,0.9998682737350464,6,4.285011164029129e-05,9,3.359948459547013e-05
4,Different_test_data\mnist_export\0_0055.png,0,7,0.3818238377571106,4,0.3561535179615021,9,0.1298699826002121
4,Different_test_data\mnist_export\0_0069.png,0,5,0.5207157731056213,0,0.29788434505462646,6,0.049325767904520035
4,Different_test_data\mnist_export\0_0071.png,0,0,0.9988467693328857,6,0.0005601825541816652,5,0.00020458777726162225
4,Different_test_data\mnist_export\0_0101.png,0,0,0.8770112991333008,6,0.062654510140419,5,0.04440641030669212
4,Different_test_data\mnist_export\0_0126.png,0,0,0.9994231462478638,6,0.00023346368107013404,2,0.00023020942171569914
4,Different_test_data\mnist_export\0_0136.png,0,7,0.4462131857872009,4,0.3709512948989868,9,0.11289992183446884
4,Different_test_data\mnist_export\0_0148.png,0,0,0.9974742531776428,9,0.0008675612625665963,2,0.0005494669312611222
4,Different_test_data\mnist_export\0_0157.png,0,0,0.9994522929191589,9,0.0003053561376873404,2,8.404994150623679e-05
4,Different_test_data\mnist_export\0_0183.png,0,0,0.9643463492393494,6,0.017145847901701927,2,0.0060885935090482235
4,Different_test_data\mnist_export\0_0188.png,0,0,0.9408696889877319,2,0.017148707062005997,9,0.01162036694586277
4,Different_test_data\mnist_export\0_0192.png,0,0,0.9708327054977417,6,0.007294623646885157,2,0.005382648669183254
4,Different_test_data\mnist_export\0_0194.png,0,7,0.7668525576591492,9,0.09657157957553864,4,0.05065913870930672
4,Different_test_data\mnist_export\1_0002.png,1,1,1.0,8,1.52260586361308e-08,7,1.3814520194443958e-08
4,Different_test_data\mnist_export\1_0005.png,1,1,0.9999998807907104,8,7.287509617981414e-08,4,4.073740456078667e-08
4,Different_test_data\mnist_export\1_0014.png,1,1,0.9999971389770508,8,1.3956796465208754e-06,7,5.5181067182275e-07
4,Different_test_data\mnist_export\1_0029.png,1,1,0.9999619722366333,8,1.691360375843942e-05,7,7.442599780915771e-06
4,Different_test_data\mnist_export\1_0031.png,1,1,0.999996542930603,8,1.6931368236328126e-06,2,6.235061391635099e-07
4,Different_test_data\mnist_export\1_0037.png,1,1,0.9999954700469971,8,2.2394910956791136e-06,7,9.489206149737583e-07
4,Different_test_data\mnist_export\1_0039.png,1,1,0.9675494432449341,8,0.0174237210303545,4,0.007725460920482874
4,Different_test_data\mnist_export\1_0040.png,1,1,0.9999986886978149,8,5.499197186509264e-07,7,3.900608476214984e-07
4,Different_test_data\mnist_export\1_0046.png,1,1,0.9560638070106506,8,0.014917469583451748,4,0.01199775468558073
4,Different_test_data\mnist_export\1_0057.png,1,1,0.9999998807907104,8,7.009438718341698e-08,7,5.419223469971257e-08
4,Different_test_data\mnist_export\1_0074.png,1,1,0.9999903440475464,8,5.018266165279783e-06,7,1.6553046862100018e-06
4,Different_test_data\mnist_export\1_0089.png,1,1,0.9225399494171143,4,0.05551803112030029,8,0.009127438068389893
4,Different_test_data\mnist_export\1_0094.png,1,8,0.9565068483352661,1,0.02237773686647415,9,0.006629326846450567
4,Different_test_data\mnist_export\1_0096.png,1,1,0.9912930130958557,8,0.003462806111201644,4,0.001831408473663032
4,Different_test_data\mnist_export\1_0107.png,1,1,0.9987896084785461,8,0.0004508201964199543,4,0.0002550797362346202
4,Different_test_data\mnist_export\1_0135.png,1,1,0.9998563528060913,8,7.480982458218932e-05,4,2.9141716368030757e-05
4,Different_test_data\mnist_export\1_0137.png,1,1,0.9979891777038574,8,0.0008322117500938475,4,0.0005042635020799935
4,Different_test_data\mnist_export\1_0143.png,1,1,0.9999997615814209,7,6.712504330153024e-08,8,6.07354948556349e-08
4,Different_test_data\mnist_export\1_0145.png,1,1,0.9999994039535522,8,2.99942257697694e-07,2,1.1196816984693214e-07
4,Different_test_data\mnist_export\1_0154.png,1,1,0.9999990463256836,8,4.6746600901315105e-07,7,1.937360991632886e-07
4,Different_test_data\mnist_export\1_0168.png,1,1,0.9998013377189636,8,0.0001252153015229851,4,2.6796580641530454e-05
4,Different_test_data\mnist_export\1_0176.png,1,1,0.9999996423721313,8,1.6136463898419606e-07,7,1.1661006737995194e-07
4,Different_test_data\mnist_export\1_0178.png,1,1,0.9999996423721313,8,1.4041346219073603e-07,7,7.956803926845168e-08
4,Different_test_data\mnist_export\1_0180.png,1,1,0.9999998807907104,8,6.858136458731678e-08,7,3.555579652925189e-08
4,Different_test_data\mnist_export\1_0189.png,1,1,0.9990978240966797,8,0.00042159183067269623,4,0.00022500759223476052
4,Different_test_data\mnist_export\1_0190.png,1,1,0.7508939504623413,8,0.22209234535694122,4,0.006648206617683172
4,Different_test_data\mnist_export\1_0191.png,1,1,0.9971883893013,8,0.0011163245653733611,4,0.0007381135947071016
4,Different_test_data\mnist_export\1_0196.png,1,1,0.9998409748077393,8,8.33107769722119e-05,7,2.6530036848271266e-05
4,Different_test_data\mnist_export\2_0001.png,2,2,0.3764355480670929,0,0.33679670095443726,6,0.07675958424806595
4,Different_test_data\mnist_export\2_0035.png,2,2,0.9767986536026001,1,0.007539739832282066,3,0.007379090413451195
4,Different_test_data\mnist_export\2_0038.png,2,2,0.9290194511413574,1,0.04819726198911667,0,0.007638400886207819
4,Different_test_data\mnist_export\2_0043.png,2,2,0.9984184503555298,1,0.001382098300382495,3,7.973829633556306e-05
4,Different_test_data\mnist_export\2_0047.png,2,2,0.8554651141166687,3,0.06379901617765427,7,0.0399312824010849
4,Different_test_data\mnist_export\2_0072.png,2,2,0.4770338535308838,3,0.3636363744735718,0,0.058593254536390305
4,Different_test_data\mnist_export\2_0077.png,2,2,0.9999957084655762,3,2.2685128442390123e-06,1,1.415172278029786e-06
4,Different_test_data\mnist_export\2_0082.png,2,2,0.9989752769470215,3,0.0005670052487403154,1,0.0002320477069588378
4,Different_test_data\mnist_export\2_0106.png,2,2,0.9986672401428223,3,0.000612101808656007,1,0.00035672116791829467
4,Different_test_data\mnist_export\2_0119.png,2,2,0.9988099336624146,1,0.0004364569904282689,3,0.00042301122448407114
4,Different_test_data\mnist_export\2_0147.png,2,2,0.9689345359802246,3,0.009664621204137802,1,0.009477500803768635
4,Different_test_data\mnist_export\2_0149.png,2,2,0.9070990681648254,7,0.02701122872531414,3,0.026879210025072098
4,Different_test_data\mnist_export\2_0172.png,2,1,0.548973560333252,2,0.330220490694046,8,0.04403267800807953
4,Different_test_data\mnist_export\2_0174.png,2,2,0.9991282820701599,3,0.0004670028865803033,1,0.00018781360995490104
4,Different_test_data\mnist_export\2_0186.png,2,2,0.9772642850875854,1,0.01620113104581833,7,0.0018829555483534932
4,Different_test_data\mnist_export\2_0199.png,2,2,0.9897300004959106,3,0.004328443203121424,1,0.0023540935944765806
4,Different_test_data\mnist_export\3_0018.png,3,3,0.621248722076416,2,0.1752006858587265,7,0.08351621776819229
4,Different_test_data\mnist_export\3_0030.png,3,3,0.6418322324752808,5,0.29910796880722046,9,0.031272321939468384
4,Different_test_data\mnist_export\3_0032.png,3,3,0.7032464146614075,5,0.12871304154396057,9,0.07232476770877838
4,Different_test_data\mnist_export\3_0044.png,3,3,0.9653764963150024,5,0.0314742736518383,9,0.0028312751092016697
4,Different_test_data\mnist_export\3_0051.png,3,3,0.9931249022483826,5,0.0034879003651440144,9,0.001754544209688902
4,Different_test_data\mnist_export\3_0063.png,3,3,0.4653749167919159,2,0.41464492678642273,8,0.06589706987142563
4,Different_test_data\mnist_export\3_0068.png,3,3,0.9347259998321533,5,0.03549586236476898,9,0.02775675617158413
4,Different_test_data\mnist_export\3_0076.png,3,3,0.9929724931716919,5,0.00536372372880578,9,0.0012451529037207365
4,Different_test_data\mnist_export\3_0087.png,3,7,0.7177159786224365,9,0.13204443454742432,4,0.06146116182208061
4,Different_test_data\mnist_export\3_0090.png,3,3,0.983170211315155,5,0.008583654649555683,9,0.0048180995509028435
4,Different_test_data\mnist_export\3_0093.png,3,3,0.6631933450698853,9,0.1615704745054245,7,0.06232179328799248
4,Different_test_data\mnist_export\3_0112.png,3,5,0.9614319205284119,3,0.02767702005803585,9,0.005998085252940655
4,Different_test_data\mnist_export\3_0142.png,3,2,0.9453583359718323,3,0.0453902930021286,1,0.0027505725156515837
4,Different_test_data\mnist_export\3_0158.png,3,0,0.9926881790161133,5,0.0023629474453628063,6,0.0018590681720525026
4,Different_test_data\mnist_export\3_0173.png,3,3,0.2317064106464386,0,0.22466208040714264,5,0.2180161029100418
4,Different_test_data\mnist_export\3_0195.png,3,4,0.9552336931228638,6,0.018092438578605652,9,0.0073635159060359
4,Different_test_data\mnist_export\4_0004.png,4,4,0.9982888102531433,9,0.0014328780816867948,7,0.00014772645954508334
4,Different_test_data\mnist_export\4_0006.png,4,7,0.9793150424957275,9,0.010990241542458534,4,0.004205009900033474
4,Different_test_data\mnist_export\4_0019.png,4,4,0.9999998807907104,9,1.6261570578990359e-07,7,9.54805301489614e-09
4,Different_test_data\mnist_export\4_0024.png,4,4,0.9999957084655762,9,3.932661456929054e-06,7,2.426024821033934e-07
4,Different_test_data\mnist_export\4_0027.png,4,4,0.9999825954437256,9,1.5978583178366534e-05,7,7.778273811709369e-07
4,Different_test_data\mnist_export\4_0033.png,4,0,0.9486512541770935,6,0.044256072491407394,5,0.0037800560239702463
4,Different_test_data\mnist_export\4_0042.png,4,4,0.9999644756317139,9,3.157261380692944e-05,7,1.9954143226641463e-06
4,Different_test_data\mnist_export\4_0048.png,4,4,0.9973239898681641,9,0.0016817928990349174,7,0.0005744462250731885
4,Different_test_data\mnist_export\4_0049.png,4,4,0.9999823570251465,9,1.625571894692257e-05,7,7.792289125063689e-07
4,Different_test_data\mnist_export\4_0056.png,4,4,0.999971866607666,9,2.4110122467391193e-05,7,2.2662859464617213e-06
4,Different_test_data\mnist_export\4_0065.png,4,4,0.9999551773071289,9,3.834683957393281e-05,7,4.41880456492072e-06
4,Different_test_data\mnist_export\4_0067.png,4,4,0.98502117395401,9,0.006636286154389381,7,0.003034815192222595
4,Different_test_data\mnist_export\4_0085.png,4,4,0.9992461204528809,9,0.0005281712510623038,7,0.00012417021207511425
4,Different_test_data\mnist_export\4_0095.png,4,4,0.9793851375579834,6,0.009219636209309101,9,0.00328429345972836
4,Different_test_data\mnist_export\4_0103.png,4,4,0.999991774559021,9,6.478774594143033e-06,7,5.197852033234085e-07
4,Different_test_data\mnist_export\4_0109.png,4,4,0.999996542930603,9,2.0992220015614294e-06,6,3.972517106376472e-07
4,Different_test_data\mnist_export\4_0115.png,4,4,0.9964287877082825,9,0.0027952876407653093,7,0.00027204147772863507
4,Different_test_data\mnist_export\4_0116.png,4,4,0.9999942779541016,9,5.389382749854121e-06,7,1.5656762286653247e-07
4,Different_test_data\mnist_export\4_0117.png,4,4,0.9964655637741089,9,0.0025879053864628077,7,0.0004947044653818011
4,Different_test_data\mnist_export\4_0121.png,4,4,0.9438689351081848,6,0.018014663830399513,1,0.011603647843003273
4,Different_test_data\mnist_export\4_0139.png,4,4,0.949462354183197,1,0.04367644339799881,6,0.0037991751451045275
4,Different_test_data\mnist_export\4_0159.png,4,4,0.9996395111083984,9,0.0003068901423830539,7,2.9834796805516817e-05
4,Different_test_data\mnist_export\4_0160.png,4,4,0.9995834231376648,9,0.00021344769629649818,6,5.870298627996817e-05
4,Different_test_data\mnist_export\4_0163.png,4,4,0.9994105100631714,9,0.00042372054303996265,7,9.642965596867725e-05
4,Different_test_data\mnist_export\4_0166.png,4,4,0.9999996423721313,9,2.9103225074322836e-07,7,1.146222849968126e-08
4,Different_test_data\mnist_export\4_0169.png,4,4,0.9999758005142212,9,1.3340258192329202e-05,7,8.5355914052343e-06
4,Different_test_data\mnist_export\4_0170.png,4,4,0.9999995231628418,9,5.219047807258903e-07,7,7.721884465183848e-09
4,Different_test_data\mnist_export\4_0198.png,4,4,0.9999994039535522,9,5.578358468483202e-07,7,1.621107514893083e-08
4,Different_test_data\mnist_export\5_0008.png,5,5,0.9372240304946899,6,0.04144905507564545,8,0.017056327313184738
4,Different_test_data\mnist_export\5_0015.png,5,3,0.5983059406280518,5,0.2984529733657837,9,0.0446394607424736
4,Different_test_data\mnist_export\5_0023.png,5,5,0.9997500777244568,6,0.0001498128258390352,8,7.444780931109563e-05
4,Different_test_data\mnist_export\5_0045.png,5,7,0.49368658661842346,9,0.19009487330913544,4,0.128334641456604
4,Different_test_data\mnist_export\5_0052.png,5,5,0.99988853931427,9,4.355344208306633e-05,3,4.2248157114954665e-05
4,Different_test_data\mnist_export\5_0053.png,5,5,0.871476411819458,3,0.06956250220537186,9,0.02731139212846756
4,Different_test_data\mnist_export\5_0059.png,5,7,0.4576810896396637,9,0.1271727979183197,4,0.10939371585845947
4,Different_test_data\mnist_export\5_0102.png,5,3,0.6835607290267944,5,0.20784276723861694,9,0.06104837357997894
4,Different_test_data\mnist_export\5_0120.png,5,5,0.9846359491348267,3,0.009836570359766483,9,0.0029187751933932304
4,Different_test_data\mnist_export\5_0127.png,5,5,0.9915536046028137,8,0.00272161397151649,3,0.0024286971893161535
4,Different_test_data\mnist_export\5_0129.png,5,5,0.9998574256896973,3,5.268642053124495e-05,8,4.1342529584653676e-05
4,Different_test_data\mnist_export\5_0132.png,5,5,0.9996941089630127,3,0.000140968564664945,8,7.782588363625109e-05
4,Different_test_data\mnist_export\5_0152.png,5,5,0.9793973565101624,8,0.009130214340984821,6,0.0038362478371709585
4,Different_test_data\mnist_export\5_0153.png,5,5,0.9993738532066345,3,0.0002762840304058045,9,0.00019575971236918122
4,Different_test_data\mnist_export\5_0155.png,5,5,0.9998476505279541,9,6.488280632765964e-05,8,4.2722575017251074e-05
4,Different_test_data\mnist_export\5_0162.png,5,5,0.9994226694107056,3,0.00019678585522342473,8,0.00019215162319596857
4,Different_test_data\mnist_export\5_0165.png,5,5,0.963453471660614,3,0.019286001101136208,9,0.008009136654436588
4,Different_test_data\mnist_export\5_0167.png,5,5,0.9975011944770813,9,0.0014062211848795414,3,0.0006903596222400665
4,Different_test_data\mnist_export\5_0182.png,5,5,0.9872777462005615,6,0.010337866842746735,8,0.0021089226938784122
4,Different_test_data\mnist_export\5_0187.png,5,5,0.9999475479125977,8,2.184685035899747e-05,3,1.6443187632830814e-05
4,Different_test_data\mnist_export\6_0011.png,6,6,0.9990737438201904,5,0.000462271535070613,0,0.00032262183958664536
4,Different_test_data\mnist_export\6_0021.png,6,6,0.9970895648002625,5,0.0013360471930354834,0,0.0010772468522191048
4,Different_test_data\mnist_export\6_0022.png,6,6,0.8022578358650208,0,0.11944424360990524,5,0.04612809792160988
4,Different_test_data\mnist_export\6_0050.png,6,6,0.9378606081008911,0,0.020197788253426552,5,0.01594650372862816
4,Different_test_data\mnist_export\6_0054.png,6,6,0.9952138662338257,5,0.002854646649211645,0,0.0012140227481722832
4,Different_test_data\mnist_export\6_0066.png,6,4,0.5080534815788269,1,0.21020625531673431,2,0.07685999572277069
4,Different_test_data\mnist_export\6_0081.png,6,6,0.9845411777496338,0,0.011387336067855358,5,0.002632422838360071
4,Different_test_data\mnist_export\6_0088.png,6,6,0.9961842894554138,0,0.0021104684565216303,5,0.001047238940373063
4,Different_test_data\mnist_export\6_0091.png,6,6,0.9936028122901917,0,0.0047267950139939785,5,0.0012171559501439333
4,Different_test_data\mnist_export\6_0098.png,6,0,0.7270132899284363,6,0.2530212104320526,5,0.009490114636719227
4,Different_test_data\mnist_export\6_0100.png,6,6,0.9954385161399841,0,0.0018284807447344065,5,0.00123556237667799
4,Different_test_data\mnist_export\6_0123.png,6,6,0.9992237091064453,4,0.00045207314542494714,0,0.00021817328524775803
4,Different_test_data\mnist_export\6_0130.png,6,6,0.9996490478515625,0,0.00027935387333855033,5,6.0905946156708524e-05
4,Different_test_data\mnist_export\6_0131.png,6,6,0.9929893016815186,0,0.004908247385174036,5,0.001726445509120822
4,Different_test_data\mnist_export\6_0138.png,6,6,0.9985446929931641,4,0.0007848006789572537,0,0.0005070162005722523
4,Different_test_data\mnist_export\6_0140.png,6,6,0.7949398159980774,0,0.11474837362766266,5,0.049188029021024704
4,Different_test_data\mnist_export\6_0156.png,6,6,0.7949956655502319,0,0.13164587318897247,5,0.04889678210020065
4,Different_test_data\mnist_export\6_0161.png,6,6,0.8613482713699341,0,0.07250865548849106,5,0.03557087853550911
4,Different_test_data\mnist_export\6_0164.png,6,6,0.9999555349349976,0,3.725920760189183e-05,5,5.435846560430946e-06
4,Different_test_data\mnist_export\6_0197.png,6,6,0.932673990726471,0,0.032509636133909225,5,0.02884696051478386
4,Different_test_data\mnist_export\7_0000.png,7,7,0.9828363060951233,9,0.005518008954823017,1,0.003971780184656382
4,Different_test_data\mnist_export\7_0017.png,7,7,0.9572992920875549,9,0.022383736446499825,2,0.006600947119295597
4,Different_test_data\mnist_export\7_0026.png,7,7,0.7586562633514404,2,0.07872305065393448,3,0.0664389505982399
4,Different_test_data\mnist_export\7_0034.png,7,1,0.9952654838562012,2,0.0024226189125329256,7,0.0016944588860496879
4,Different_test_data\mnist_export\7_0036.png,7,2,0.48845669627189636,7,0.2715328335762024,4,0.19219140708446503
4,Different_test_data\mnist_export\7_0041.png,7,7,0.35705316066741943,4,0.3556313216686249,2,0.2536477744579315
4,Different_test_data\mnist_export\7_0060.png,7,7,0.7407457232475281,9,0.08846595138311386,2,0.05550093203783035
